subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,BlockInstr_disp.started,BlockInstr_disp.stopped,iti.started,iti.stopped,left.started,left.stopped,right.started,right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,left_feedback.started,left_feedback.stopped,right_feedback.started,right_feedback.stopped,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,self,win,self_win,1,Play to WIN points,35,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,35,35,35,225.23541742002126,None,226.68535679997876,None,225.76876639999682,None,225.76876639999682,None,left,1,0.3578323000110686,225.76876639999682,None,stimuli/slot1_up.jpg,1,0,1,226.18540839996422,None,226.18540839996422,None,4500,self win,1,227.185392400017,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,36,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,36,36,36,228.6853160200175,None,230.16863039997406,None,229.21869509998942,None,229.21869509998942,None,left,1,0.39592400001129135,229.21869509998942,None,stimuli/slot1_up.jpg,1,0,1,229.66865639999742,None,229.66865639999742,None,4600,self win,1,230.66859139996814,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,37,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,37,37,37,232.16857701997506,None,233.685198399995,None,232.70193549996475,None,232.70193549996475,None,left,0,0.43274389998987317,232.70193549996475,None,stimuli/slot1_up.jpg,1,0,1,233.18521059997147,None,233.18521059997147,None,4600,self avoid win,0,234.18518219998805,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,38,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,38,38,38,235.6851605199976,None,237.51843830000143,None,236.21850999997696,None,236.21850999997696,None,left,0,0.740215600002557,236.21850999997696,None,stimuli/slot2_up.jpg,0,1,0,237.0184502999764,None,237.0184502999764,None,4600,self avoid win,0,238.0184028999647,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,39,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,39,39,39,239.51838791996707,None,240.93501840002136,None,240.05171269999119,None,240.05171269999119,None,right,1,0.33105999999679625,240.05171269999119,None,stimuli/slot1_up.jpg,1,0,1,240.43502380000427,None,240.43502380000427,None,4700,self win,1,241.43498999997973,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,40,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,40,40,40,242.9349613199942,None,244.4182496999856,None,243.4682838000008,None,243.4682838000008,None,left,1,0.3865252999821678,243.4682838000008,None,stimuli/slot1_up.jpg,1,0,1,243.91826930001844,None,243.91826930001844,None,4800,self win,1,244.91826740000397,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,41,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,41,41,41,246.4182248199708,None,247.8348832000047,None,246.951535900007,None,246.951535900007,None,right,1,0.3273118000361137,246.951535900007,None,stimuli/slot1_up.jpg,1,0,1,247.33488699997542,None,247.33488699997542,None,4900,self win,1,248.3348232000135,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,42,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,42,42,42,249.83480251997244,None,251.2847604000126,None,250.36812090000603,None,250.36812090000603,None,right,1,0.3667869999771938,250.36812090000603,None,stimuli/slot1_up.jpg,1,0,1,250.7847735999967,None,250.7847735999967,None,5000,self win,1,251.78473379998468,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,43,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,43,43,43,253.28472062000074,None,254.75134610000532,None,253.81806630000938,None,253.81806630000938,None,right,0,0.37286719999974594,253.81806630000938,None,stimuli/slot1_up.jpg,1,0,1,254.25134419999085,None,254.25134419999085,None,5000,self avoid win,0,255.25132889999077,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,44,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,44,44,44,256.75130882001247,None,258.23458699998446,None,257.2678489999962,None,257.2678489999962,None,left,1,0.41112750000320375,257.2678489999962,None,stimuli/slot1_up.jpg,1,0,1,257.734593399975,None,257.734593399975,None,5100,self win,1,258.7345780999749,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,45,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,45,45,45,260.234536320006,None,261.8178157999646,None,260.7678486999939,None,260.7678486999939,None,right,0,0.4951800999697298,260.7678486999939,None,stimuli/slot1_up.jpg,1,0,1,261.31784799997695,None,261.31784799997695,None,5100,self avoid win,0,262.3178308000206,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,46,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,46,46,46,263.8177732199896,None,265.4344632999855,None,264.35109509999165,None,264.35109509999165,None,left,0,0.5279674000339583,264.35109509999165,None,stimuli/slot1_up.jpg,1,0,1,264.93442180001875,None,264.93442180001875,None,5100,self avoid win,0,265.93442000000505,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,47,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,47,47,47,267.4344218200189,None,268.8843516000197,None,267.9677431000164,None,267.9677431000164,None,right,1,0.36735429998952895,267.9677431000164,None,stimuli/slot1_up.jpg,1,0,1,268.3843826999655,None,268.3843826999655,None,5200,self win,1,269.38433879998047,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,48,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,48,48,48,270.88432912002315,None,272.30090480000945,None,271.41764110000804,None,271.41764110000804,None,right,1,0.32551229995442554,271.41764110000804,None,stimuli/slot1_up.jpg,1,0,1,271.8009452999686,None,271.8009452999686,None,5300,self win,1,272.80088250001427,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,49,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,49,49,49,274.3008952199947,None,275.71753409999656,None,274.83420539996587,None,274.83420539996587,None,right,1,0.332980300008785,274.83420539996587,None,stimuli/slot1_up.jpg,1,0,1,275.21752740000375,None,275.21752740000375,None,5400,self win,1,276.21752219996415,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,50,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,50,50,50,277.7174334199866,None,279.8173759999918,None,278.2507482999936,None,278.2507482999936,None,right,1,1.0124934999621473,278.2507482999936,None,stimuli/slot1_up.jpg,1,0,1,279.3174021000159,None,279.3174021000159,None,5500,self win,1,280.31735899997875,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,51,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,51,51,51,281.8173321200069,None,283.2839670999674,None,282.3506539000082,None,282.3506539000082,None,right,0,0.3686124000232667,282.3506539000082,None,stimuli/slot1_up.jpg,1,0,1,282.78398639999796,None,282.78398639999796,None,5500,self avoid win,0,283.78393989999313,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,52,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,52,52,52,285.28391531998057,None,286.81721750000725,None,285.8172450999846,None,285.8172450999846,None,right,0,0.43806640000548214,285.8172450999846,None,stimuli/slot2_up.jpg,0,1,0,286.31722600001376,None,286.31722600001376,None,5500,self avoid win,0,287.3171932999976,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,53,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,53,53,53,288.8172022200073,None,290.3004898999934,None,289.3504762999946,None,289.3504762999946,None,left,1,0.39287569996668026,289.3504762999946,None,stimuli/slot1_up.jpg,1,0,1,289.8004548000172,None,289.8004548000172,None,5600,self win,1,290.8004272999824,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,54,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,54,54,54,292.3004532200051,None,293.6337366999942,None,292.8169803000055,None,292.8169803000055,None,right,1,0.2544072000309825,292.8169803000055,None,stimuli/slot1_up.jpg,1,0,1,293.13372410001466,None,293.13372410001466,None,5700,self win,1,294.13370389997726,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,55,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,55,55,55,295.63366621998136,None,297.0669503000099,None,296.16698159999214,None,296.16698159999214,None,right,1,0.3444667999865487,296.16698159999214,None,stimuli/slot1_up.jpg,1,0,1,296.56697189999977,None,296.56697189999977,None,5800,self win,1,297.566929899971,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,56,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,56,56,56,299.06691411996724,None,300.48353319999296,None,299.6002216999768,None,299.6002216999768,None,left,0,0.3192560999887064,299.6002216999768,None,stimuli/slot1_up.jpg,1,0,1,299.98355810000794,None,299.98355810000794,None,5800,self avoid win,0,300.9835210000165,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,57,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,57,57,57,302.4834881199989,None,303.9667818999733,None,303.0168102000025,None,303.0168102000025,None,left,0,0.39073039998766035,303.0168102000025,None,stimuli/slot1_up.jpg,1,0,1,303.46675740001956,None,303.46675740001956,None,5800,self avoid win,0,304.4667801000178,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,58,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,58,58,58,305.9667354199686,None,307.433357300004,None,306.50006300001405,None,306.50006300001405,None,left,1,0.3795031000045128,306.50006300001405,None,stimuli/slot1_up.jpg,1,0,1,306.9333876000019,None,306.9333876000019,None,5900,self win,1,307.9333543999819,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,59,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,59,59,59,309.4333610199741,None,310.98328919999767,None,309.9666438999702,None,309.9666438999702,None,right,1,0.46520480001345277,309.9666438999702,None,stimuli/slot1_up.jpg,1,0,1,310.4832874999847,None,310.4832874999847,None,6000,self win,1,311.4832880999893,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,60,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,60,60,60,312.9832359199994,None,314.41654639999615,None,313.5165793999913,None,313.5165793999913,None,right,1,0.33907509996788576,313.5165793999913,None,stimuli/slot1_up.jpg,1,0,1,313.91653839999344,None,313.91653839999344,None,6100,self win,1,314.9165090000024,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,61,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,61,61,61,316.41648571999974,None,317.93311759998323,None,316.9331336999894,None,316.9331336999894,None,left,1,0.44255459995474666,316.9331336999894,None,stimuli/slot2_up.jpg,0,1,0,317.43312579998747,None,317.43312579998747,None,6200,self win,1,318.43311500002164,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,62,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,62,62,62,319.9330852199695,None,321.4997673999751,None,320.46646889997646,None,320.46646889997646,None,left,0,0.47726229997351766,320.46646889997646,None,stimuli/slot2_up.jpg,0,1,0,320.9997640000074,None,320.9997640000074,None,6200,self avoid win,0,321.9996690999833,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,63,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,63,63,63,323.4996624199906,None,324.9829338999698,None,324.0329608999891,None,324.0329608999891,None,left,1,0.3988460999680683,324.0329608999891,None,stimuli/slot1_up.jpg,1,0,1,324.4829372999957,None,324.4829372999957,None,6300,self win,1,325.48290790000465,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,64,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,64,64,64,326.9828833199921,None,328.49951090000104,None,327.5161964999861,None,327.5161964999861,None,left,1,0.41966729995328933,327.5161964999861,None,stimuli/slot1_up.jpg,1,0,1,327.9995177999954,None,327.9995177999954,None,6400,self win,1,328.9994928999804,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,65,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,65,65,65,330.49950191999085,None,331.99949119996745,None,331.032822499983,None,331.032822499983,None,left,1,0.40702550002606586,331.032822499983,None,stimuli/slot1_up.jpg,1,0,1,331.49943460000213,None,331.49943460000213,None,6500,self win,1,332.4994454999687,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,66,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,66,66,66,333.9994314199779,None,335.41605529998196,None,334.53272229997674,None,334.53272229997674,None,right,1,0.3312046999926679,334.53272229997674,None,stimuli/slot1_up.jpg,1,0,1,334.9160861999844,None,334.9160861999844,None,6600,self win,1,335.91601859999355,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,67,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,67,67,67,337.4159631199785,None,338.8325770999654,None,337.94929229997797,None,337.94929229997797,None,left,1,0.322636800003238,337.94929229997797,None,stimuli/slot1_up.jpg,1,0,1,338.33260419999715,None,338.33260419999715,None,6700,self win,1,339.33260470000096,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,68,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,68,68,68,340.83257582001386,None,342.2825209000148,None,341.3491764999926,None,341.3491764999926,None,left,0,0.3788130999892019,341.3491764999926,None,stimuli/slot1_up.jpg,1,0,1,341.78253179998137,None,341.78253179998137,None,6700,self avoid win,0,342.78248870000243,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,69,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,69,69,69,344.2824594200123,None,345.7490911000059,None,344.8157868999988,None,344.8157868999988,None,right,0,0.3682422999991104,344.8157868999988,None,stimuli/slot1_up.jpg,1,0,1,345.2490967999911,None,345.2490967999911,None,6700,self avoid win,0,346.24907179997535,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,70,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,70,70,70,347.7490324199665,None,349.1823716000072,None,348.28235769999446,None,348.28235769999446,None,left,1,0.34170089999679476,348.28235769999446,None,stimuli/slot1_up.jpg,1,0,1,348.6823473999975,None,348.6823473999975,None,6800,self win,1,349.6823619999923,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
0,0,self,win,self_win,1,Play to WIN points,71,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,71,71,71,351.18235361998666,None,352.5989609999815,None,351.7155976999784,None,351.7155976999784,None,right,1,0.3325075000175275,351.7155976999784,None,stimuli/slot1_up.jpg,1,0,1,352.0989537999849,None,352.0989537999849,None,6900,self win,1,353.09894870000426,None,00,2021_Mar_01_2315,two-armed-bandit,2021.1.0,60.00031199002817,
